id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2020-1343697";"2020-09-04";"1";"Vente en l'état futur d'achèvement";"347183.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"69";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"83.0";"5.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1343697";"2020-09-04";"1";"Vente en l'état futur d'achèvement";"347183.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"108";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1343010";"2020-07-15";"1";"Vente";"290100.0";"7.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0237";"None";"None";"40";"72.24";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"71.0";"4.0";"None";"None";"None";"None";"nan";"2.362922";"48.938465";"0000T"
"2020-1343010";"2020-07-15";"1";"Vente";"290100.0";"3.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0237";"None";"None";"91";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362922";"48.938465";"0000T"
"2020-1342545";"2020-06-19";"1";"Vente en l'état futur d'achèvement";"427000.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"25";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"92.0";"4.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1342545";"2020-06-19";"1";"Vente en l'état futur d'achèvement";"427000.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"76";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1342523";"2020-06-16";"1";"Vente";"57000.0";"57.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0141";"None";"None";"20";"33.67";"6";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"38.0";"1.0";"None";"None";"None";"None";"nan";"2.365532";"48.936195";"0000T"
"2020-1342461";"2020-06-05";"1";"Vente";"299900.0";"3.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0238";"None";"None";"40";"64.66";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.362232";"48.938721";"0000T"
"2020-1342461";"2020-06-05";"1";"Vente";"299900.0";"3.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0237";"None";"None";"43";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362922";"48.938465";"0000T"
"2020-1342275";"2020-05-25";"1";"Vente";"252500.0";"7.0";"None";"AV JEAN MOULIN";"4751";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0088";"None";"None";"2";"66.73";"20";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.362791";"48.940308";"0000T"
"2020-1342150";"2020-05-12";"1";"Vente";"288000.0";"5.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0237";"None";"None";"20";"71.45";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"69.0";"4.0";"None";"None";"None";"None";"nan";"2.362922";"48.938465";"0000T"
"2020-1342150";"2020-05-12";"1";"Vente";"288000.0";"3.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0237";"None";"None";"65";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362922";"48.938465";"0000T"
"2020-1341942";"2020-03-19";"1";"Vente";"145000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"24";"nan";"78";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"42.0";"2.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1341942";"2020-03-19";"1";"Vente";"145000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"87";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1341722";"2020-03-05";"1";"Vente";"243200.0";"32.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"30";"64.11";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1341722";"2020-03-05";"1";"Vente";"243200.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"68";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
