"address","location/lat","location/lng","name","numberOfGuests","pricing/nights","pricing/rate/amount","pricing/rate/amountFormatted","pricing/rate/currency","pricing/rate/isMicrosAccuracy","pricing/rateType","pricing/totalPrice/accommodation","pricing/totalPrice/amount","pricing/totalPrice/amountFormatted","pricing/totalPrice/cleaningFee","pricing/totalPrice/currency","pricing/totalPrice/guestFee","roomType","stars","url"
"Paris, France","48.87224","2.38256","Classique Double","2","1","992","$992","USD","false","nightly","992","992","$992",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/24841117"
"Fontenay-sous-Bois, Île-de-France, France","48.85203","2.49099","Loft Green Design","2","1","962","$962","USD","false","nightly","843","962","$962",,"USD","119","Private room in loft",,"https://www.airbnb.com/rooms/53578394"
"Chennevières-sur-Marne, Île-de-France, France","48.80571","2.53881","Propriété des fossés verts Paris & Disney","15","1","668","$668","USD","false","nightly","555","668","$668","30","USD","83","Entire home","5","https://www.airbnb.com/rooms/35442879"
"Paris, Île-de-France, France","48.88962","2.34995","Disponible","1","1","906","$906","USD","false","nightly","794","906","$906",,"USD","112","Shared room in boutique hotel","4.5","https://www.airbnb.com/rooms/27384345"
"Paris, Île-de-France, France","48.82846","2.38006","75 Avenue de France House","2","1","590","$590","USD","false","nightly","517","590","$590",,"USD","73","Private room in rental unit",,"https://www.airbnb.com/rooms/43909134"
"Chennevières-sur-Marne, Île-de-France, France","48.7951","2.53575","Maison des fossé vert","12","1","684","$684","USD","false","nightly","569","684","$684","30","USD","85","Entire home","5","https://www.airbnb.com/rooms/35442882"
"Paris, Ile de France, France","48.881","2.351","Comfort Double Room - Avalon Paris Gare du Nord","2","1","991","$991","USD","false","nightly","991","991","$991",,"USD",,"Room in hotel","4.5","https://www.airbnb.com/rooms/26152757"
"Paris, Île-de-France, France","48.87102","2.37671","Loft de réception","16","1","736","$736","USD","false","nightly","595","736","$736","50","USD","91","Entire loft","5","https://www.airbnb.com/rooms/1350971"
"Épinay-sur-Seine, Île-de-France, France","48.95155","2.30731","hôtel de la Seine","2","1","548","$548","USD","false","nightly","548","548","$548",,"USD",,"Room in hotel","4.5","https://www.airbnb.com/rooms/35474743"
"Paris, Ile de France, France","48.881","2.351","Private Studio for 2 - Avalon Paris Gare du Nord","2","1","991","$991","USD","false","nightly","991","991","$991",,"USD",,"Room in hotel","4","https://www.airbnb.com/rooms/26153312"
"Paris, Île-de-France, France","48.881","2.352","Superior Triple Room - Avalon Gare du Nord","3","1","991","$991","USD","false","nightly","991","991","$991",,"USD",,"Room in hotel",,"https://www.airbnb.com/rooms/34991188"
"Paris, Île-de-France, France","48.88376","2.34406","hôtel  idéale pour visiter et profiter de Paris.","4","1","992","$992","USD","false","nightly","992","992","$992",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/41417109"
"Paris, Île-de-France Region, France","48.84144","2.29868","Lovely room in Paris - close to Eiffel Tower","2","1","646","$646","USD","false","nightly","646","646","$646",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/27972816"
"Paris, Ile de France, France","48.881","2.351","Triple Room - Avalon Paris Gare du Nord","3","1","991","$991","USD","false","nightly","991","991","$991",,"USD",,"Room in hotel","4.5","https://www.airbnb.com/rooms/27155402"
"Paris, Île-de-France, France","48.88133","2.35034","Apartment for 4 - Avalon Paris Gare du Nord","4","1","991","$991","USD","false","nightly","991","991","$991",,"USD","0","Entire serviced apartment",,"https://www.airbnb.com/rooms/46394043"
"Paris, Île-de-France, France","48.84632","2.26212","roland garros / champions league - last minute !","2","1","872","$872","USD","false","nightly","744","872","$872","20","USD","108","Entire rental unit","4.5","https://www.airbnb.com/rooms/34595407"
"Paris, Île-de-France, France","48.896","2.328","studio à 4 stations du stade de France","2","1","702","$702","USD","false","nightly","595","702","$702","20","USD","87","Entire rental unit",,"https://www.airbnb.com/rooms/25027050"
"Paris, Île-de-France Region, France","48.87278","2.29027","Elegant familial triple room next to Champs Elysees","3","1","555","$555","USD","false","nightly","555","555","$555",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/32632313"
"Paris, Île-de-France, France","48.866","2.367","Suite for 3 people close Le Marais | Général Hotel","3","1","595","$595","USD","false","nightly","595","595","$595",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/42554127"
"Paris, Île-de-France, France","48.877","2.345","Maison Mère, Romantic suite with hammam in Paris","4","1","624","$624","USD","false","nightly","624","624","$624",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/43549973"
"Gentilly, Île-de-France Region, France","48.816","2.338","JO&JOE - Private Ensuite bedroom for 8 people","8","1","555","$555","USD","false","nightly","555","555","$555",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/32204633"
"Paris, Île-de-France, France","48.85793","2.28628","Studio de 8m2 à louer. Entièrement meublé","1","1","1141","$1141","USD","false","nightly","1000","1141","$1,141",,"USD","141","Private room in bed and breakfast",,"https://www.airbnb.com/rooms/46219710"
"Paris, Île-de-France, France","48.849","2.347","Cosy Twin Room in the heart of Quartier Latin","2","1","654","$654","USD","false","nightly","654","654","$654",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/47168015"
"Paris, Île-de-France, France","48.89069","2.38421","Duplex terrasse Paris 19ème","8","1","1200","$1200","USD","false","nightly","992","1200","$1,200","60","USD","148","Entire rental unit",,"https://www.airbnb.com/rooms/9524652"
"Paris, Île-de-France, France","48.84857","2.27432","Studio moderne vue sur Seine accès métro 10 RER C.","2","1","695","$695","USD","false","nightly","595","695","$695",,"USD","100","Entire rental unit","5","https://www.airbnb.com/rooms/46941084"
"Paris, Île-de-France, France","48.85","2.289","★ Family room","4","1","666","$666","USD","false","nightly","666","666","$666",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/46466654"
"., France","48.849","2.347","Cosy british style room in the heart of Quartier Latin w/ free breakfast","2","1","679","$679","USD","false","nightly","679","679","$679",,"USD",,"Room in boutique hotel","5","https://www.airbnb.com/rooms/23155306"
"Suresnes, Île-de-France, France","48.8809","2.22097","Suresnes: superbe appartement","2","1","1019","$1019","USD","false","nightly","893","1019","$1,019",,"USD","126","Entire rental unit",,"https://www.airbnb.com/rooms/52833611"
"Paris, Île-de-France, France","48.86354","2.28974","La Clef Tour Eiffel Paris, Superior Room","2","1","721","$721","USD","false","nightly","721","721","$721",,"USD",,"Room in aparthotel",,"https://www.airbnb.com/rooms/43883330"
"Nogent-sur-Marne, Île-de-France, France","48.83577","2.48715","Luminous quiet apartment with balcony","5","1","1358","$1358","USD","false","nightly","1190","1358","$1,358",,"USD","168","Entire rental unit",,"https://www.airbnb.com/rooms/49555541"
"Rosny-sous-Bois, Île-de-France, France","48.87417","2.48534","Studio à Rosny sous bois.  20min de Paris.","2","1","1132","$1132","USD","false","nightly","992","1132","$1,132",,"USD","140","Entire rental unit",,"https://www.airbnb.com/rooms/36296325"
"Clamart, Île-de-France, France","48.80895","2.25941","Hôpital PERCY APPART 2 pièces TRÈS Lumineux /Grand","4","1","1178","$1178","USD","false","nightly","992","1178","$1,178","40","USD","146","Entire rental unit","4.5","https://www.airbnb.com/rooms/23521651"
"Paris, Île-de-France, France","48.87143","2.3224","Hôtel Vendôme Opéra**** Communicantes terrasse","4","1","849","$849","USD","false","nightly","849","849","$849",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/46613280"
"Paris, France","48.864","2.366","Design room in Le Marais","2","1","611","$611","USD","false","nightly","611","611","$611",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/23385770"
"*, Paris, France","48.87469","2.3475","Hotel Aida Opera superior room for 1 or 2 people","4","1","1433","$1433","USD","false","nightly","1428","1433","$1,433","5","USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/23285404"
"Paris, Île-de-France, France","48.86956","2.3562","Heart of Paris-1min walk to metro 4/8/9","2","1","1075","$1075","USD","false","nightly","942","1075","$1,075",,"USD","133","Private room in rental unit",,"https://www.airbnb.com/rooms/30575565"
"Bonneuil-sur-Marne, Île-de-France, France","48.775","2.48795","Loft pour anniversaire","16","1","1059","$1059","USD","false","nightly","928","1059","$1,059",,"USD","131","Entire rental unit","4.5","https://www.airbnb.com/rooms/50898895"
"Clamart, Île-de-France, France","48.80289","2.24343","Maison Toulaho - Shootings, tournages & séminaires","16","1","1390","$1390","USD","false","nightly","1190","1390","$1,390",,"USD","200","Entire place",,"https://www.airbnb.com/rooms/52157247"
"Paris, Île-de-France, France","48.86808","2.29751","Bel Appartement 2 chambres à deux pas des champs Elysées","6","1","1190","$1190","USD","false","nightly","1190","1190","$1,190",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/35372984"
"Paris, France","48.869","2.307","Business & Leisure stay in Paris","2","1","984","$984","USD","false","nightly","984","984","$984",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/25876280"
"Paris, Île-de-France, France","48.857","2.328","Hotel Montalembert, Deluxe Room, Cosy & stylish","2","1","784","$784","USD","false","nightly","784","784","$784",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/39791020"
"., Paris, France","48.859","2.367","Charming Deluxe Room with view over an inner patio","2","1","666","$666","USD","false","nightly","666","666","$666",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/23518240"
"Cormeilles-en-Parisis, Île-de-France, France","48.97542","2.2032","Ravissant et époustouflant loft avec jaccuzi à 25 min des Champs-Elysées","10","1","1564","$1564","USD","false","nightly","992","1564","$1,564","347","USD","225","Entire loft","4.5","https://www.airbnb.com/rooms/53185423"
"Paris, Île-de-France, France","48.85754","2.32874","Hotel Montalembert, Suite","2","1","1379","$1379","USD","false","nightly","1379","1379","$1,379",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/39791131"
"., Paris, France","48.842","2.331","Comfy duplex near the artistic district of Paris w/ free breakfast","4","1","535","$535","USD","false","nightly","535","535","$535",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/23405356"
"Paris, Île-de-France Region, France","48.87","2.321","Suite Master","4","1","1041","$1041","USD","false","nightly","1041","1041","$1,041",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/27717274"
"Paris, Île-de-France, France","48.86346","2.28951","La Clef Tour Eiffel Paris, Deluxe Room","2","1","816","$816","USD","false","nightly","816","816","$816",,"USD",,"Room in aparthotel",,"https://www.airbnb.com/rooms/43883347"
"Paris, Île-de-France, France","48.86524","2.28755","La Clef Tour Eiffel Paris, Executive Studio","2","1","826","$826","USD","false","nightly","826","826","$826",,"USD",,"Room in aparthotel",,"https://www.airbnb.com/rooms/43883367"
"Paris, Île-de-France, France","48.887","2.333","Penthouse - Terrass'' Hotel","3","1","1095","$1095","USD","false","nightly","1095","1095","$1,095",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/43443909"
"Bagneux, Île-de-France, France","48.805","2.313","Maison 10 chambres/12 lits - metro Paris Parc Expo","16","1","1309","$1309","USD","false","nightly","1190","1309","$1,309","119","USD","0","Entire townhouse","5","https://www.airbnb.com/rooms/53062423"
"Paris, Île-de-France, France","48.87277","2.32411","Hôtel Folkestone Opera*** Adjacentes 4 personnes","4","1","814","$814","USD","false","nightly","713","814","$814",,"USD","101","Room in hotel","4.5","https://www.airbnb.com/rooms/51184645"
"Paris, Île-de-France Region, France","48.858","2.308","Two convivial rooms near the Champs Elysées","4","1","783","$783","USD","false","nightly","783","783","$783",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/31634767"
"Paris, Île-de-France, France","48.87347","2.30514","Suite Signature","4","1","1140","$1140","USD","false","nightly","1140","1140","$1,140",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/53302286"
"Paris, France","48.869","2.307","Made in Paris room","2","1","1176","$1176","USD","false","nightly","1176","1176","$1,176",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/25876285"
"Paris, Île-de-France, France","48.856","2.356","Gorgeous Suite Couture in the heart of the Marais","4","1","1170","$1170","USD","false","nightly","1170","1170","$1,170",,"USD","0","Room in aparthotel",,"https://www.airbnb.com/rooms/44093610"
"Malakoff, Île-de-France, France","48.81831","2.30367","Maison 10 min PARIS PARC EXPOS -9 chambres 11 lits","16","1","1081","$1081","USD","false","nightly","992","1081","$1,081","89","USD","0","Entire home","5","https://www.airbnb.com/rooms/39030502"
"Paris, Île-de-France, France","48.871","2.319","La tête dans les Etoiles - Hôtel du Ministère","4","1","1116","$1116","USD","false","nightly","1116","1116","$1,116",,"USD","0","Entire serviced apartment",,"https://www.airbnb.com/rooms/41573351"
"Puteaux, Île-de-France, France","48.88058","2.23441","Villa Parisiata Piscine, Sauna, Fitness et Jardin","10","1","1461","$1461","USD","false","nightly","1280","1461","$1,461",,"USD","181","Entire home","5","https://www.airbnb.com/rooms/42341085"
"Paris, Île-de-France, France","48.87325","2.34033","Luxury 4 beds/bathrooms Apartment at Opera with AC","10","1","1381","$1381","USD","false","nightly","1287","1381","$1,381","94","USD","0","Entire rental unit","5","https://www.airbnb.com/rooms/13330999"
"Paris, Île-de-France, France","48.84374","2.30728","4 Bedrooms Hôtel - Eiffel Tower","12","1","1414","$1414","USD","false","nightly","1051","1414","$1,414","188","USD","175","Entire rental unit","5","https://www.airbnb.com/rooms/45654615"
"Paris, Île-de-France, France","48.86356","2.33499","La Clef Louvre Paris by The Crest Cllctn, Prmr Ste","2","1","633","$633","USD","false","nightly","633","633","$633",,"USD",,"Room in aparthotel",,"https://www.airbnb.com/rooms/43883938"
"Paris, Île-de-France, France","48.8729","2.30971","Harmonie et luxe","2","1","547","$547","USD","false","nightly","547","547","$547",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/35448573"
"Paris, Île-de-France Region, France","48.85001","2.34798","Charming room with private terrace and swimming pool access","2","1","618","$618","USD","false","nightly","618","618","$618",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/28602923"
"Paris, Île-de-France Region, France","48.871","2.337","Lovely room in Paris","3","1","513","$513","USD","false","nightly","513","513","$513",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/32908922"
"Paris, Île-de-France Region, France","48.87","2.321","Suite Supérieure","2","1","595","$595","USD","false","nightly","595","595","$595",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/27717267"
"Paris, Île-de-France, France","48.871","2.298","Junior Suite","4","1","519","$519","USD","false","nightly","519","519","$519",,"USD",,"Room in boutique hotel","5","https://www.airbnb.com/rooms/35159766"
"Paris, Île-de-France, France","48.871","2.319","Suite duplex pdj.inclus - Hôtel du Ministère","4","1","528","$528","USD","false","nightly","528","528","$528",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/41578396"
"Paris, Île-de-France, France","48.874","2.345","Junior Suite in the 9th arrondissement of Paris","4","1","574","$574","USD","false","nightly","574","574","$574",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/46406621"
"Paris, Île-de-France Region, France","48.87","2.321","Suite Executive","4","1","883","$883","USD","false","nightly","883","883","$883",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/27717270"
"Paris, France","48.864","2.366","Design & spacious room in Le Marais","2","1","579","$579","USD","false","nightly","579","579","$579",,"USD",,"Room in boutique hotel","5","https://www.airbnb.com/rooms/23385807"
"Paris, Île-de-France, France","48.86343","2.28886","La Clef Tour Eiffel Paris, Classic Room","2","1","590","$590","USD","false","nightly","590","590","$590",,"USD",,"Room in aparthotel",,"https://www.airbnb.com/rooms/43883256"
"Paris, Île-de-France, France","48.875","2.329","Appartement **** pour 5 personnes au cœur de Paris","5","1","588","$588","USD","false","nightly","588","588","$588",,"USD","0","Room in aparthotel","4.5","https://www.airbnb.com/rooms/39521023"
"Paris, Île-de-France, France","48.873","2.308","Hotel Bradford Elysees**** Family room","4","1","559","$559","USD","false","nightly","559","559","$559",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/38902774"
"9th District, Paris, Paris, France","48.88198","2.32722","Musée d'Orsay Room - Jacuzzi Bathtub","2","1","556","$556","USD","false","nightly","556","556","$556",,"USD",,"Room in hotel","4.5","https://www.airbnb.com/rooms/24640311"
"Paris, Île-de-France, France","48.853","2.337","Rooms middle of Saint-Germain des Prés in Paris","16","1","897","$897","USD","false","nightly","786","897","$897",,"USD","111","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/8876983"
"Paris, Île-de-France, France","48.86872","2.36001","La More****","2","1","624","$624","USD","false","nightly","624","624","$624",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/54203916"
"Paris, Île-de-France, France","48.856","2.356","Beautiful Apartment Deluxe in the heart of Paris","4","1","635","$635","USD","false","nightly","635","635","$635",,"USD","0","Room in aparthotel",,"https://www.airbnb.com/rooms/44092352"
"Paris, Île-de-France, France","48.87929","2.3825","loft 130m² with jacuzzi 6 seats & Hammam","6","1","851","$851","USD","false","nightly","635","851","$851","94","USD","122","Entire loft","4.5","https://www.airbnb.com/rooms/2285851"
"Paris, France","48.853","2.344","Junior Suite avec jacuzzi","4","1","546","$546","USD","false","nightly","546","546","$546",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/35242503"
"Paris, France","48.86628","2.37298","Residence Parmentier - Superior","6","1","662","$662","USD","false","nightly","558","662","$662","104","USD","0","Entire rental unit","4.5","https://www.airbnb.com/rooms/39044867"
"Paris, Île-de-France, France","48.85135","2.29931","Romantic Suite with Eiffel Tower View","2","1","614","$614","USD","false","nightly","614","614","$614",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/46595239"
"Paris, Île-de-France, France","48.86662","2.35341","Hotel 123 Sébastopol**** Family room","4","1","798","$798","USD","false","nightly","798","798","$798",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38954961"
"Paris, Île-de-France, France","48.87573","2.32603","Sublime and new Haussmann Opéra apartment","6","1","655","$655","USD","false","nightly","556","655","$655","99","USD","0","Entire rental unit","5","https://www.airbnb.com/rooms/52873710"
"Paris, Île-de-France, France","48.864","2.334","Superior King Room | Hôtel Le Chantier 5*","2","1","572","$572","USD","false","nightly","572","572","$572",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/44391726"
"Paris, Île-de-France, France","48.86469","2.35981","Luxury 4 bedrooms - 3 bathrooms historical Paris","10","1","895","$895","USD","false","nightly","796","895","$895","99","USD","0","Entire rental unit","5","https://www.airbnb.com/rooms/33473475"
"Paris, Île-de-France, France","48.873","2.354","NEW Loft Apt in the Heart of Paris - An Ecoloflat","6","1","660","$660","USD","false","nightly","562","660","$660","98","USD","0","Entire rental unit","5","https://www.airbnb.com/rooms/39483620"
"Paris, Île-de-France, France","48.87441","2.3245","Sublime and new apartment Haussmann Opera","12","1","2410","$2410","USD","false","nightly","2281","2410","$2,410","129","USD","0","Entire rental unit","4.5","https://www.airbnb.com/rooms/39575089"
"Paris, Île-de-France, France","48.86","2.306","Hotel Malar - Standard Rooms","2","1","1984","$1984","USD","false","nightly","1984","1984","$1,984",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/42748411"
"Paris, Île-de-France, France","48.86","2.306","Hotel Malar - Double Twin Superior Room","2","1","1984","$1984","USD","false","nightly","1984","1984","$1,984",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/42748594"
"Paris, Île-de-France, France","48.86","2.306","Hotel Malar - Twin Rooms","2","1","1984","$1984","USD","false","nightly","1984","1984","$1,984",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/42748562"
"Argenteuil, France","48.955","2.242","5 bedrooms house with city view, enclosed garden and wifi at Argenteuil","10","1","1515","$1515","USD","false","nightly","1515","1515","$1,515",,"USD","0","Entire home",,"https://www.airbnb.com/rooms/31875710"
"Paris, France","48.869","2.307","French Haussmannian suite for 2 adults & 1 child","2","1","1959","$1959","USD","false","nightly","1959","1959","$1,959",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/25876292"
"Le Plessis-Trévise, Île-de-France, France","48.8092","2.57427","Villa d'exception de 500 m² / 1.800 m² de terrain","9","1","2490","$2490","USD","false","nightly","1984","2490","$2,490","198","USD","308","Entire home","5","https://www.airbnb.com/rooms/12238996"
"Yerres, Île-de-France, France","48.71666","2.48349","⭐️⭐️⭐️⭐️⭐️ Luxury Bali aux portes de paris 18km","16","1","2288","$2288","USD","false","nightly","1959","2288","$2,288",,"USD","329","Entire villa","5","https://www.airbnb.com/rooms/41989773"
"Paris, France","48.8616","2.34128","Beautiful Suite in the heart of Paris - terrace","5","1","644","$644","USD","false","nightly","644","644","$644",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/26119273"
"Chilly-Mazarin, Île-de-France, France","48.7039","2.29834","Studio photo et vidéo, pied à terre d'exception","3","1","3984","$3984","USD","false","nightly","3472","3984","$3,984","19","USD","493","Entire place",,"https://www.airbnb.com/rooms/11926797"
"Soisy-sur-Seine, Nouvelle-Aquitaine, France","48.668","2.471","One bedroom bungalow with private pool, enclosed garden and wifi at Grives","13","1","3489","$3489","USD","false","nightly","3489","3489","$3,489",,"USD","0","Entire home",,"https://www.airbnb.com/rooms/53357888"
"Puteaux, Île-de-France, France","48.888","2.237","Sama Paris - Résidence la plus élevée de France","2","1","355","$355","USD","false","nightly","271","355","$355","40","USD","44","Tower","5","https://www.airbnb.com/rooms/32628714"
